date,state,dose,daily_vac
2022-01-11,Putrajaya,1st Booster,1639
2022-01-12,Johor,1st Booster,33852
2022-01-12,Kedah,1st Booster,12532
2022-01-12,Kelantan,1st Booster,5426
2022-01-12,Melaka,1st Booster,9478
2022-01-12,Negeri Sembilan,1st Booster,11305
2022-01-12,Pahang,1st Booster,12189
2022-01-12,Perak,1st Booster,16346
2022-01-12,Perlis,1st Booster,1083
2022-01-12,Penang,1st Booster,16911
2022-01-12,Sabah,1st Booster,12798
2022-01-12,Sarawak,1st Booster,14101
2022-01-12,Selangor,1st Booster,71774
2022-01-12,Terengganu,1st Booster,7626
2022-01-12,Kuala Lumpur,1st Booster,27595
2022-01-12,Labuan,1st Booster,1035
2022-01-12,Putrajaya,1st Booster,1334
2022-01-13,Johor,1st Booster,32598
2022-01-13,Kedah,1st Booster,13341
2022-01-13,Kelantan,1st Booster,6042
2022-01-13,Melaka,1st Booster,9385
2022-01-13,Negeri Sembilan,1st Booster,12349
2022-01-13,Pahang,1st Booster,13712
2022-01-13,Perak,1st Booster,18703
2022-01-13,Perlis,1st Booster,1059
2022-01-13,Penang,1st Booster,18863
2022-01-13,Sabah,1st Booster,13412
2022-01-13,Sarawak,1st Booster,14627
2022-01-13,Selangor,1st Booster,72851
2022-01-13,Terengganu,1st Booster,7759
2022-01-13,Kuala Lumpur,1st Booster,29107
2022-01-13,Labuan,1st Booster,1102
2022-01-13,Putrajaya,1st Booster,1333
2022-01-14,Johor,1st Booster,25899
2022-01-14,Kedah,1st Booster,11015
2022-01-14,Kelantan,1st Booster,1964
2022-01-14,Melaka,1st Booster,9125
2022-01-14,Negeri Sembilan,1st Booster,5397
2022-01-14,Pahang,1st Booster,11765
2022-01-14,Perak,1st Booster,17367
2022-01-14,Perlis,1st Booster,881
2022-01-14,Penang,1st Booster,17948
2022-01-14,Sabah,1st Booster,13262
2022-01-14,Sarawak,1st Booster,16923
2022-01-14,Selangor,1st Booster,68051
2022-01-14,Terengganu,1st Booster,3943
2022-01-14,Kuala Lumpur,1st Booster,29579
2022-01-14,Labuan,1st Booster,1197
2022-01-14,Putrajaya,1st Booster,1563
2022-01-15,Johor,1st Booster,21649
2022-01-15,Kedah,1st Booster,6416
2022-01-15,Kelantan,1st Booster,2538
2022-01-15,Melaka,1st Booster,4802
2022-01-15,Negeri Sembilan,1st Booster,3816
2022-01-15,Pahang,1st Booster,6823
2022-01-15,Perak,1st Booster,8860
2022-01-15,Perlis,1st Booster,131
2022-01-15,Penang,1st Booster,14412
2022-01-15,Sabah,1st Booster,8517
2022-01-15,Sarawak,1st Booster,11458
2022-01-15,Selangor,1st Booster,45468
2022-01-15,Terengganu,1st Booster,5749
2022-01-15,Kuala Lumpur,1st Booster,26197
2022-01-15,Labuan,1st Booster,850
2022-01-15,Putrajaya,1st Booster,420
2022-01-16,Johor,1st Booster,20131
2022-01-16,Kedah,1st Booster,7713
2022-01-16,Kelantan,1st Booster,3955
2022-01-16,Melaka,1st Booster,3297
2022-01-16,Negeri Sembilan,1st Booster,3198
2022-01-16,Pahang,1st Booster,5282
2022-01-16,Perak,1st Booster,4450
2022-01-16,Perlis,1st Booster,867
2022-01-16,Penang,1st Booster,13489
2022-01-16,Sabah,1st Booster,4626
2022-01-16,Sarawak,1st Booster,3644
2022-01-16,Selangor,1st Booster,44623
2022-01-16,Terengganu,1st Booster,5920
2022-01-16,Kuala Lumpur,1st Booster,26220
2022-01-16,Labuan,1st Booster,6
2022-01-16,Putrajaya,1st Booster,436
2022-01-17,Johor,1st Booster,27255
2022-01-17,Kedah,1st Booster,12595
2022-01-17,Kelantan,1st Booster,4082
2022-01-17,Melaka,1st Booster,7594
2022-01-17,Negeri Sembilan,1st Booster,9699
2022-01-17,Pahang,1st Booster,12646
2022-01-17,Perak,1st Booster,15334
2022-01-17,Perlis,1st Booster,1507
2022-01-17,Penang,1st Booster,17508
2022-01-17,Sabah,1st Booster,10984
2022-01-17,Sarawak,1st Booster,10101
2022-01-17,Selangor,1st Booster,65524
2022-01-17,Terengganu,1st Booster,6212
2022-01-17,Kuala Lumpur,1st Booster,39046
2022-01-17,Labuan,1st Booster,1397
2022-01-17,Putrajaya,1st Booster,915
2022-01-18,Johor,1st Booster,16316
2022-01-18,Kedah,1st Booster,9134
2022-01-18,Kelantan,1st Booster,3613
2022-01-18,Melaka,1st Booster,8058
2022-01-18,Negeri Sembilan,1st Booster,2880
2022-01-18,Pahang,1st Booster,12650
2022-01-18,Perak,1st Booster,5829
2022-01-18,Perlis,1st Booster,1276
2022-01-18,Penang,1st Booster,1154
2022-01-18,Sabah,1st Booster,11447
2022-01-18,Sarawak,1st Booster,7125
2022-01-18,Selangor,1st Booster,35955
2022-01-18,Terengganu,1st Booster,5798
2022-01-18,Kuala Lumpur,1st Booster,8082
2022-01-18,Labuan,1st Booster,1213
2022-01-18,Putrajaya,1st Booster,61
2022-01-19,Johor,1st Booster,30178
2022-01-19,Kedah,1st Booster,14638
2022-01-19,Kelantan,1st Booster,3781
2022-01-19,Melaka,1st Booster,9324
2022-01-19,Negeri Sembilan,1st Booster,12149
2022-01-19,Pahang,1st Booster,15658
2022-01-19,Perak,1st Booster,16463
2022-01-19,Perlis,1st Booster,748
2022-01-19,Penang,1st Booster,16941
2022-01-19,Sabah,1st Booster,12344
2022-01-19,Sarawak,1st Booster,8424
2022-01-19,Selangor,1st Booster,72663
2022-01-19,Terengganu,1st Booster,6417
2022-01-19,Kuala Lumpur,1st Booster,44924
2022-01-19,Labuan,1st Booster,1242
2022-01-19,Putrajaya,1st Booster,960
2022-01-20,Johor,1st Booster,30354
2022-01-20,Kedah,1st Booster,12942
2022-01-20,Kelantan,1st Booster,3087
2022-01-20,Melaka,1st Booster,9370
2022-01-20,Negeri Sembilan,1st Booster,11911
2022-01-20,Pahang,1st Booster,13376
2022-01-20,Perak,1st Booster,15993
2022-01-20,Perlis,1st Booster,1142
2022-01-20,Penang,1st Booster,15275
2022-01-20,Sabah,1st Booster,11107
2022-01-20,Sarawak,1st Booster,7623
2022-01-20,Selangor,1st Booster,67102
2022-01-20,Terengganu,1st Booster,5518
2022-01-20,Kuala Lumpur,1st Booster,40755
2022-01-20,Labuan,1st Booster,1259
2022-01-20,Putrajaya,1st Booster,867
2022-01-21,Johor,1st Booster,22199
2022-01-21,Kedah,1st Booster,7406
2022-01-21,Kelantan,1st Booster,736
2022-01-21,Melaka,1st Booster,7613
2022-01-21,Negeri Sembilan,1st Booster,8060
2022-01-21,Pahang,1st Booster,10493
2022-01-21,Perak,1st Booster,10798
2022-01-21,Perlis,1st Booster,414
2022-01-21,Penang,1st Booster,12975
2022-01-21,Sabah,1st Booster,10126
2022-01-21,Sarawak,1st Booster,6682
2022-01-21,Selangor,1st Booster,59428
2022-01-21,Terengganu,1st Booster,2430
2022-01-21,Kuala Lumpur,1st Booster,35436
2022-01-21,Labuan,1st Booster,1181
2022-01-21,Putrajaya,1st Booster,924
2022-01-22,Johor,1st Booster,22209
2022-01-22,Kedah,1st Booster,5076
2022-01-22,Kelantan,1st Booster,835
2022-01-22,Melaka,1st Booster,5400
2022-01-22,Negeri Sembilan,1st Booster,3532
2022-01-22,Pahang,1st Booster,6849
2022-01-22,Perak,1st Booster,6859
2022-01-22,Perlis,1st Booster,134
2022-01-22,Penang,1st Booster,11791
2022-01-22,Sabah,1st Booster,8262
2022-01-22,Sarawak,1st Booster,5385
2022-01-22,Selangor,1st Booster,49224
2022-01-22,Terengganu,1st Booster,2392
2022-01-22,Kuala Lumpur,1st Booster,29347
2022-01-22,Labuan,1st Booster,707
2022-01-22,Putrajaya,1st Booster,406
2022-01-23,Johor,1st Booster,19648
2022-01-23,Kedah,1st Booster,6054
2022-01-23,Kelantan,1st Booster,1831
2022-01-23,Melaka,1st Booster,3739
2022-01-23,Negeri Sembilan,1st Booster,3001
2022-01-23,Pahang,1st Booster,4102
2022-01-23,Perak,1st Booster,3983
2022-01-23,Perlis,1st Booster,142
2022-01-23,Penang,1st Booster,10086
2022-01-23,Sabah,1st Booster,4228
2022-01-23,Sarawak,1st Booster,2371
2022-01-23,Selangor,1st Booster,42382
2022-01-23,Terengganu,1st Booster,2980
2022-01-23,Kuala Lumpur,1st Booster,27208
2022-01-23,Labuan,1st Booster,18
2022-01-23,Putrajaya,1st Booster,317
2022-01-24,Johor,1st Booster,26886
2022-01-24,Kedah,1st Booster,7893
2022-01-24,Kelantan,1st Booster,2079
2022-01-24,Melaka,1st Booster,5367
2022-01-24,Negeri Sembilan,1st Booster,7776
2022-01-24,Pahang,1st Booster,8746
2022-01-24,Perak,1st Booster,14775
2022-01-24,Perlis,1st Booster,386
2022-01-24,Penang,1st Booster,12706
2022-01-24,Sabah,1st Booster,8864
2022-01-24,Sarawak,1st Booster,7263
2022-01-24,Selangor,1st Booster,63746
2022-01-24,Terengganu,1st Booster,3293
2022-01-24,Kuala Lumpur,1st Booster,31369
2022-01-24,Labuan,1st Booster,813
2022-01-24,Putrajaya,1st Booster,890
2022-01-25,Johor,1st Booster,31561
2022-01-25,Kedah,1st Booster,7988
2022-01-25,Kelantan,1st Booster,2160
2022-01-25,Melaka,1st Booster,7236
2022-01-25,Negeri Sembilan,1st Booster,7736
2022-01-25,Pahang,1st Booster,10012
2022-01-25,Perak,1st Booster,15248
2022-01-25,Perlis,1st Booster,398
2022-01-25,Penang,1st Booster,13961
2022-01-25,Sabah,1st Booster,8395
2022-01-25,Sarawak,1st Booster,5534
2022-01-25,Selangor,1st Booster,66744
2022-01-25,Terengganu,1st Booster,3609
2022-01-25,Kuala Lumpur,1st Booster,31013
2022-01-25,Labuan,1st Booster,892
2022-01-25,Putrajaya,1st Booster,917
2022-01-26,Johor,1st Booster,36714
2022-01-26,Kedah,1st Booster,7680
2022-01-26,Kelantan,1st Booster,2098
2022-01-26,Melaka,1st Booster,6537
2022-01-26,Negeri Sembilan,1st Booster,8915
2022-01-26,Pahang,1st Booster,9731
2022-01-26,Perak,1st Booster,15227
2022-01-26,Perlis,1st Booster,356
2022-01-26,Penang,1st Booster,14134
2022-01-26,Sabah,1st Booster,7932
2022-01-26,Sarawak,1st Booster,4993
2022-01-26,Selangor,1st Booster,63606
2022-01-26,Terengganu,1st Booster,3403
2022-01-26,Kuala Lumpur,1st Booster,25902
2022-01-26,Labuan,1st Booster,799
2022-01-26,Putrajaya,1st Booster,675
2022-01-27,Johor,1st Booster,39153
2022-01-27,Kedah,1st Booster,7766
2022-01-27,Kelantan,1st Booster,1768
2022-01-27,Melaka,1st Booster,6509
2022-01-27,Negeri Sembilan,1st Booster,8919
2022-01-27,Pahang,1st Booster,8875
2022-01-27,Perak,1st Booster,14936
2022-01-27,Perlis,1st Booster,503
2022-01-27,Penang,1st Booster,13209
2022-01-27,Sabah,1st Booster,7466
2022-01-27,Sarawak,1st Booster,6396
2022-01-27,Selangor,1st Booster,59411
2022-01-27,Terengganu,1st Booster,3649
2022-01-27,Kuala Lumpur,1st Booster,24736
2022-01-27,Labuan,1st Booster,887
2022-01-27,Putrajaya,1st Booster,705
2022-01-28,Johor,1st Booster,32528
2022-01-28,Kedah,1st Booster,4965
2022-01-28,Kelantan,1st Booster,548
2022-01-28,Melaka,1st Booster,6318
2022-01-28,Negeri Sembilan,1st Booster,7393
2022-01-28,Pahang,1st Booster,6750
2022-01-28,Perak,1st Booster,14154
2022-01-28,Perlis,1st Booster,625
2022-01-28,Penang,1st Booster,11336
2022-01-28,Sabah,1st Booster,8476
2022-01-28,Sarawak,1st Booster,6957
2022-01-28,Selangor,1st Booster,53021
2022-01-28,Terengganu,1st Booster,2096
2022-01-28,Kuala Lumpur,1st Booster,21959
2022-01-28,Labuan,1st Booster,738
2022-01-28,Putrajaya,1st Booster,732
2022-01-29,Johor,1st Booster,23309
2022-01-29,Kedah,1st Booster,3394
2022-01-29,Kelantan,1st Booster,529
2022-01-29,Melaka,1st Booster,3214
2022-01-29,Negeri Sembilan,1st Booster,2682
2022-01-29,Pahang,1st Booster,2142
2022-01-29,Perak,1st Booster,6532
2022-01-29,Perlis,1st Booster,0
2022-01-29,Penang,1st Booster,6969
2022-01-29,Sabah,1st Booster,6829
2022-01-29,Sarawak,1st Booster,2352
2022-01-29,Selangor,1st Booster,28442
2022-01-29,Terengganu,1st Booster,1897
2022-01-29,Kuala Lumpur,1st Booster,9889
2022-01-29,Labuan,1st Booster,352
2022-01-29,Putrajaya,1st Booster,270
2022-01-30,Johor,1st Booster,21609
2022-01-30,Kedah,1st Booster,3262
2022-01-30,Kelantan,1st Booster,1069
2022-01-30,Melaka,1st Booster,1837
2022-01-30,Negeri Sembilan,1st Booster,2100
2022-01-30,Pahang,1st Booster,1326
2022-01-30,Perak,1st Booster,4493
2022-01-30,Perlis,1st Booster,11
2022-01-30,Penang,1st Booster,5419
2022-01-30,Sabah,1st Booster,3303
2022-01-30,Sarawak,1st Booster,1100
2022-01-30,Selangor,1st Booster,25755
2022-01-30,Terengganu,1st Booster,2336
2022-01-30,Kuala Lumpur,1st Booster,7647
2022-01-30,Labuan,1st Booster,0
2022-01-30,Putrajaya,1st Booster,219
2022-01-31,Johor,1st Booster,15582
2022-01-31,Kedah,1st Booster,3822
2022-01-31,Kelantan,1st Booster,1343
2022-01-31,Melaka,1st Booster,3372
2022-01-31,Negeri Sembilan,1st Booster,4568
2022-01-31,Pahang,1st Booster,2644
2022-01-31,Perak,1st Booster,9356
2022-01-31,Perlis,1st Booster,452
2022-01-31,Penang,1st Booster,6044
2022-01-31,Sabah,1st Booster,4331
2022-01-31,Sarawak,1st Booster,2402
2022-01-31,Selangor,1st Booster,30147
2022-01-31,Terengganu,1st Booster,1829
2022-01-31,Kuala Lumpur,1st Booster,9123
2022-01-31,Labuan,1st Booster,525
2022-01-31,Putrajaya,1st Booster,406
2022-02-01,Johor,1st Booster,4906
2022-02-01,Kedah,1st Booster,971
2022-02-01,Kelantan,1st Booster,397
2022-02-01,Melaka,1st Booster,1715
2022-02-01,Negeri Sembilan,1st Booster,1517
2022-02-01,Pahang,1st Booster,740
2022-02-01,Perak,1st Booster,2335
2022-02-01,Perlis,1st Booster,95
2022-02-01,Penang,1st Booster,229
2022-02-01,Sabah,1st Booster,2199
2022-02-01,Sarawak,1st Booster,63
2022-02-01,Selangor,1st Booster,11678
2022-02-01,Terengganu,1st Booster,485
2022-02-01,Kuala Lumpur,1st Booster,1373
2022-02-01,Labuan,1st Booster,0
2022-02-01,Putrajaya,1st Booster,39
2022-02-02,Johor,1st Booster,5179
2022-02-02,Kedah,1st Booster,1026
2022-02-02,Kelantan,1st Booster,473
2022-02-02,Melaka,1st Booster,1990
2022-02-02,Negeri Sembilan,1st Booster,1598
2022-02-02,Pahang,1st Booster,921
2022-02-02,Perak,1st Booster,2789
2022-02-02,Perlis,1st Booster,182
2022-02-02,Penang,1st Booster,175
2022-02-02,Sabah,1st Booster,701
2022-02-02,Sarawak,1st Booster,20
2022-02-02,Selangor,1st Booster,12369
2022-02-02,Terengganu,1st Booster,692
2022-02-02,Kuala Lumpur,1st Booster,1710
2022-02-02,Labuan,1st Booster,11
2022-02-02,Putrajaya,1st Booster,24
2022-02-03,Johor,1st Booster,15128
2022-02-03,Kedah,1st Booster,4142
2022-02-03,Kelantan,1st Booster,1055
2022-02-03,Melaka,1st Booster,3654
2022-02-03,Negeri Sembilan,1st Booster,5418
2022-02-03,Pahang,1st Booster,3155
2022-02-03,Perak,1st Booster,10828
2022-02-03,Perlis,1st Booster,454
2022-02-03,Penang,1st Booster,7306
2022-02-03,Sabah,1st Booster,4378
2022-02-03,Sarawak,1st Booster,1923
2022-02-03,Selangor,1st Booster,29456
2022-02-03,Terengganu,1st Booster,1410
2022-02-03,Kuala Lumpur,1st Booster,9250
2022-02-03,Labuan,1st Booster,239
2022-02-03,Putrajaya,1st Booster,460
2022-02-04,Johor,1st Booster,17762
2022-02-04,Kedah,1st Booster,2356
2022-02-04,Kelantan,1st Booster,379
2022-02-04,Melaka,1st Booster,2466
2022-02-04,Negeri Sembilan,1st Booster,5444
2022-02-04,Pahang,1st Booster,2235
2022-02-04,Perak,1st Booster,11632
2022-02-04,Perlis,1st Booster,452
2022-02-04,Penang,1st Booster,7032
2022-02-04,Sabah,1st Booster,4126
2022-02-04,Sarawak,1st Booster,2109
2022-02-04,Selangor,1st Booster,24767
2022-02-04,Terengganu,1st Booster,550
2022-02-04,Kuala Lumpur,1st Booster,5757
2022-02-04,Labuan,1st Booster,312
2022-02-04,Putrajaya,1st Booster,536
2022-02-05,Johor,1st Booster,19968
2022-02-05,Kedah,1st Booster,1893
2022-02-05,Kelantan,1st Booster,415
2022-02-05,Melaka,1st Booster,706
2022-02-05,Negeri Sembilan,1st Booster,2190
2022-02-05,Pahang,1st Booster,825
2022-02-05,Perak,1st Booster,5855
2022-02-05,Perlis,1st Booster,0
2022-02-05,Penang,1st Booster,6664
2022-02-05,Sabah,1st Booster,3686
2022-02-05,Sarawak,1st Booster,1195
2022-02-05,Selangor,1st Booster,10854
2022-02-05,Terengganu,1st Booster,695
2022-02-05,Kuala Lumpur,1st Booster,3225
2022-02-05,Labuan,1st Booster,92
2022-02-05,Putrajaya,1st Booster,162
2022-02-06,Johor,1st Booster,19715
2022-02-06,Kedah,1st Booster,2397
2022-02-06,Kelantan,1st Booster,959
2022-02-06,Melaka,1st Booster,501
2022-02-06,Negeri Sembilan,1st Booster,1317
2022-02-06,Pahang,1st Booster,506
2022-02-06,Perak,1st Booster,4807
2022-02-06,Perlis,1st Booster,12
2022-02-06,Penang,1st Booster,6201
2022-02-06,Sabah,1st Booster,3358
2022-02-06,Sarawak,1st Booster,462
2022-02-06,Selangor,1st Booster,9483
2022-02-06,Terengganu,1st Booster,1030
2022-02-06,Kuala Lumpur,1st Booster,2613
2022-02-06,Labuan,1st Booster,0
2022-02-06,Putrajaya,1st Booster,135
2022-02-07,Johor,1st Booster,26618
2022-02-07,Kedah,1st Booster,2376
2022-02-07,Kelantan,1st Booster,1111
2022-02-07,Melaka,1st Booster,2256
2022-02-07,Negeri Sembilan,1st Booster,6451
2022-02-07,Pahang,1st Booster,2785
2022-02-07,Perak,1st Booster,12055
2022-02-07,Perlis,1st Booster,855
2022-02-07,Penang,1st Booster,9563
2022-02-07,Sabah,1st Booster,6228
2022-02-07,Sarawak,1st Booster,2701
2022-02-07,Selangor,1st Booster,30359
2022-02-07,Terengganu,1st Booster,1180
2022-02-07,Kuala Lumpur,1st Booster,6239
2022-02-07,Labuan,1st Booster,214
2022-02-07,Putrajaya,1st Booster,394
2022-02-08,Johor,1st Booster,32263
2022-02-08,Kedah,1st Booster,3514
2022-02-08,Kelantan,1st Booster,1946
2022-02-08,Melaka,1st Booster,3378
2022-02-08,Negeri Sembilan,1st Booster,7021
2022-02-08,Pahang,1st Booster,4385
2022-02-08,Perak,1st Booster,16252
2022-02-08,Perlis,1st Booster,780
2022-02-08,Penang,1st Booster,11514
2022-02-08,Sabah,1st Booster,8791
2022-02-08,Sarawak,1st Booster,3890
2022-02-08,Selangor,1st Booster,39727
2022-02-08,Terengganu,1st Booster,1698
2022-02-08,Kuala Lumpur,1st Booster,8741
2022-02-08,Labuan,1st Booster,286
2022-02-08,Putrajaya,1st Booster,605
2022-02-09,Johor,1st Booster,32611
2022-02-09,Kedah,1st Booster,4126
2022-02-09,Kelantan,1st Booster,2217
2022-02-09,Melaka,1st Booster,3068
2022-02-09,Negeri Sembilan,1st Booster,7817
2022-02-09,Pahang,1st Booster,4965
2022-02-09,Perak,1st Booster,18195
2022-02-09,Perlis,1st Booster,1048
2022-02-09,Penang,1st Booster,13169
2022-02-09,Sabah,1st Booster,11544
2022-02-09,Sarawak,1st Booster,4817
2022-02-09,Selangor,1st Booster,37228
2022-02-09,Terengganu,1st Booster,1883
2022-02-09,Kuala Lumpur,1st Booster,10270
2022-02-09,Labuan,1st Booster,293
2022-02-09,Putrajaya,1st Booster,504
2022-02-10,Johor,1st Booster,33996
2022-02-10,Kedah,1st Booster,5129
2022-02-10,Kelantan,1st Booster,2424
2022-02-10,Melaka,1st Booster,2780
2022-02-10,Negeri Sembilan,1st Booster,7885
2022-02-10,Pahang,1st Booster,6130
2022-02-10,Perak,1st Booster,18224
2022-02-10,Perlis,1st Booster,1198
2022-02-10,Penang,1st Booster,12857
2022-02-10,Sabah,1st Booster,10664
2022-02-10,Sarawak,1st Booster,3963
2022-02-10,Selangor,1st Booster,38679
2022-02-10,Terengganu,1st Booster,2173
2022-02-10,Kuala Lumpur,1st Booster,10389
2022-02-10,Labuan,1st Booster,360
2022-02-10,Putrajaya,1st Booster,482
2022-02-11,Johor,1st Booster,27165
2022-02-11,Kedah,1st Booster,3193
2022-02-11,Kelantan,1st Booster,661
2022-02-11,Melaka,1st Booster,2799
2022-02-11,Negeri Sembilan,1st Booster,7099
2022-02-11,Pahang,1st Booster,6803
2022-02-11,Perak,1st Booster,17556
2022-02-11,Perlis,1st Booster,956
2022-02-11,Penang,1st Booster,13546
2022-02-11,Sabah,1st Booster,10641
2022-02-11,Sarawak,1st Booster,3619
2022-02-11,Selangor,1st Booster,35111
2022-02-11,Terengganu,1st Booster,853
2022-02-11,Kuala Lumpur,1st Booster,10692
2022-02-11,Labuan,1st Booster,375
2022-02-11,Putrajaya,1st Booster,559
2022-02-12,Johor,1st Booster,26940
2022-02-12,Kedah,1st Booster,2758
2022-02-12,Kelantan,1st Booster,784
2022-02-12,Melaka,1st Booster,2086
2022-02-12,Negeri Sembilan,1st Booster,3368
2022-02-12,Pahang,1st Booster,4751
2022-02-12,Perak,1st Booster,12335
2022-02-12,Perlis,1st Booster,195
2022-02-12,Penang,1st Booster,10386
2022-02-12,Sabah,1st Booster,10408
2022-02-12,Sarawak,1st Booster,1839
2022-02-12,Selangor,1st Booster,20802
2022-02-12,Terengganu,1st Booster,1501
2022-02-12,Kuala Lumpur,1st Booster,7547
2022-02-12,Labuan,1st Booster,198
2022-02-12,Putrajaya,1st Booster,369
2022-02-13,Johor,1st Booster,22845
2022-02-13,Kedah,1st Booster,3840
2022-02-13,Kelantan,1st Booster,1419
2022-02-13,Melaka,1st Booster,1243
2022-02-13,Negeri Sembilan,1st Booster,2544
2022-02-13,Pahang,1st Booster,2067
2022-02-13,Perak,1st Booster,7370
2022-02-13,Perlis,1st Booster,109
2022-02-13,Penang,1st Booster,8945
2022-02-13,Sabah,1st Booster,7565
2022-02-13,Sarawak,1st Booster,1115
2022-02-13,Selangor,1st Booster,17197
2022-02-13,Terengganu,1st Booster,1694
2022-02-13,Kuala Lumpur,1st Booster,6088
2022-02-13,Labuan,1st Booster,61
2022-02-13,Putrajaya,1st Booster,262
2022-02-14,Johor,1st Booster,22819
2022-02-14,Kedah,1st Booster,3371
2022-02-14,Kelantan,1st Booster,1737
2022-02-14,Melaka,1st Booster,2582
2022-02-14,Negeri Sembilan,1st Booster,5679
2022-02-14,Pahang,1st Booster,3304
2022-02-14,Perak,1st Booster,14852
2022-02-14,Perlis,1st Booster,854
2022-02-14,Penang,1st Booster,6525
2022-02-14,Sabah,1st Booster,7839
2022-02-14,Sarawak,1st Booster,3189
2022-02-14,Selangor,1st Booster,28367
2022-02-14,Terengganu,1st Booster,1758
2022-02-14,Kuala Lumpur,1st Booster,8257
2022-02-14,Labuan,1st Booster,332
2022-02-14,Putrajaya,1st Booster,393
2022-02-15,Johor,1st Booster,23460
2022-02-15,Kedah,1st Booster,3544
2022-02-15,Kelantan,1st Booster,1921
2022-02-15,Melaka,1st Booster,2916
2022-02-15,Negeri Sembilan,1st Booster,5361
2022-02-15,Pahang,1st Booster,3492
2022-02-15,Perak,1st Booster,13810
2022-02-15,Perlis,1st Booster,741
2022-02-15,Penang,1st Booster,7390
2022-02-15,Sabah,1st Booster,7099
2022-02-15,Sarawak,1st Booster,2633
2022-02-15,Selangor,1st Booster,28947
2022-02-15,Terengganu,1st Booster,1595
2022-02-15,Kuala Lumpur,1st Booster,9083
2022-02-15,Labuan,1st Booster,427
2022-02-15,Putrajaya,1st Booster,464
2022-02-16,Johor,1st Booster,23559
2022-02-16,Kedah,1st Booster,3859
2022-02-16,Kelantan,1st Booster,1994
2022-02-16,Melaka,1st Booster,3044
2022-02-16,Negeri Sembilan,1st Booster,5062
2022-02-16,Pahang,1st Booster,4565
2022-02-16,Perak,1st Booster,14396
2022-02-16,Perlis,1st Booster,681
2022-02-16,Penang,1st Booster,7524
2022-02-16,Sabah,1st Booster,8869
2022-02-16,Sarawak,1st Booster,3061
2022-02-16,Selangor,1st Booster,30643
2022-02-16,Terengganu,1st Booster,1687
2022-02-16,Kuala Lumpur,1st Booster,10468
2022-02-16,Labuan,1st Booster,283
2022-02-16,Putrajaya,1st Booster,358
2022-02-17,Johor,1st Booster,25190
2022-02-17,Kedah,1st Booster,3911
2022-02-17,Kelantan,1st Booster,2121
2022-02-17,Melaka,1st Booster,2610
2022-02-17,Negeri Sembilan,1st Booster,5741
2022-02-17,Pahang,1st Booster,3294
2022-02-17,Perak,1st Booster,14067
2022-02-17,Perlis,1st Booster,677
